amount,hour_of_day,day_of_week,is_online,merchant_risk,country_risk,customer_age_days,transaction_count_24h,amount_zscore,distance_from_home,device_age_days,is_new_device,distinct_merchants_24h,time_since_last_txn_hours,is_fraud
37.38,11,4,0,0.1933,0.2533,666,1,0.37,20.8,260,0,0,14.927,0
99.05,11,1,1,0.066,0.2024,789,2,0.003,6.8,57,0,1,0.128,0
123.13,23,0,0,0.3321,0.1847,988,1,1.454,21.6,87,0,5,2.373,0
179.7,17,1,0,0.1935,0.2312,450,0,1.203,4.0,267,0,0,7.535,0
170.79,14,0,0,0.0686,0.2154,616,2,-0.606,5.5,160,0,4,8.804,0
252.13,11,3,0,0.0252,0.0437,346,1,0.484,24.8,262,0,1,1.455,0
35.63,18,0,0,0.3723,0.2754,359,3,0.135,17.6,163,0,2,8.215,0
46.07,12,2,1,0.0254,0.0326,786,0,-0.291,39.7,139,0,1,6.408,0
289.04,10,0,1,0.1854,0.1108,818,1,1.586,33.3,171,1,0,11.589,0
211.43,16,3,1,0.0693,0.0367,1041,5,-2.105,19.0,89,0,1,8.005,0
219.85,12,1,1,0.1432,0.174,517,4,0.96,10.2,209,0,1,17.42,0
767.2,10,0,1,0.2288,0.0872,742,6,-3.507,4.8,244,1,1,3.643,0
143.26,11,5,1,0.1766,0.1051,626,2,0.458,31.3,240,0,1,55.061,0
180.17,15,4,0,0.371,0.0117,377,1,-1.102,14.2,265,0,1,24.961,0
77.38,18,0,0,0.2809,0.1466,513,2,-0.772,29.8,81,0,0,4.047,0
245.08,20,6,0,0.3505,0.0526,644,1,-0.333,1.0,175,0,1,18.938,0
64.55,15,3,1,0.2655,0.1682,658,3,-0.637,41.7,212,0,4,41.776,0
68.52,13,5,1,0.3736,0.1018,689,1,-0.943,45.1,244,0,1,18.48,0
76.3,19,0,1,0.192,0.1773,763,0,0.737,36.1,267,1,1,7.351,0
93.51,20,3,1,0.3773,0.2934,505,3,-2.208,19.6,236,0,2,5.013,0
75.77,18,3,1,0.3271,0.0575,623,4,-2.103,33.6,89,0,1,5.416,0
92.67,15,3,1,0.2558,0.1237,537,1,-1.797,11.7,210,1,1,5.777,0
159.13,20,3,1,0.1479,0.2259,748,0,-0.924,9.3,358,1,1,11.407,0
208.5,18,2,1,0.1015,0.128,603,3,0.142,13.6,102,0,3,6.521,0
82.67,17,5,1,0.0375,0.3092,828,1,-0.356,29.3,246,0,2,24.623,0
102.67,19,4,1,0.3549,0.0295,882,4,-0.456,0.5,168,1,0,7.181,0
531.08,11,4,0,0.2624,0.1334,368,1,0.486,52.3,214,0,1,29.221,0
320.98,14,3,1,0.2347,0.2379,1095,2,0.842,48.7,128,0,1,8.536,0
303.71,19,5,1,0.2445,0.2167,344,2,-1.097,24.3,209,0,2,27.552,0
551.92,10,4,1,0.3994,0.5211,1271,2,0.192,16.0,283,0,2,31.996,0
253.24,12,1,0,0.1771,0.4713,526,1,-0.062,7.5,171,0,3,8.837,0
109.73,13,3,0,0.0471,0.5273,556,1,-1.112,24.7,154,0,0,4.409,0
95.93,17,5,1,0.2066,0.0715,629,2,0.819,5.4,286,0,2,9.855,0
128.18,15,3,0,0.245,0.1254,768,2,-2.004,36.2,182,0,2,0.477,0
185.15,19,3,0,0.2113,0.1928,511,0,0.734,24.2,242,0,0,13.13,0
208.38,18,0,1,0.0933,0.2393,1482,2,-1.817,18.3,239,0,1,2.912,0
3774.97,9,5,1,0.547,0.9097,96,7,0.0,474.2,15,1,7,0.491,1
498.77,13,1,1,0.298,0.0566,1159,2,1.704,24.1,314,0,1,20.803,0
50.97,20,3,1,0.0098,0.0413,666,6,-0.41,18.3,133,0,2,10.217,0
62.5,20,5,1,0.1394,0.1354,1126,1,0.198,23.7,243,0,1,13.763,0
1441.65,7,2,1,0.7039,0.7368,31,13,0.022,270.3,3,0,4,0.922,1
169.28,19,3,1,0.0482,0.3076,542,1,-1.76,13.4,118,1,2,6.567,0
281.65,12,3,1,0.4693,0.1077,906,0,-1.109,41.9,233,0,2,9.023,0
253.36,7,5,0,0.1484,0.075,1485,1,-0.841,13.6,115,0,4,17.748,0
86.75,13,3,0,0.0598,0.2724,631,1,-0.334,10.1,83,0,1,4.539,0
79.14,14,4,1,0.33,0.0717,498,1,-0.319,8.8,249,0,2,19.338,0
127.63,20,3,0,0.2295,0.2209,451,2,0.593,16.7,322,0,3,39.834,0
166.59,12,3,0,0.1642,0.0131,739,3,-0.543,19.6,123,0,0,5.76,0
29.37,10,1,1,0.1366,0.0359,833,3,-0.016,8.7,164,0,3,2.16,0
136.8,18,0,0,0.1584,0.1953,206,4,-1.399,11.1,263,0,0,16.984,0
628.97,20,0,1,0.3165,0.1027,939,5,1.649,8.5,208,1,0,3.926,0
135.91,8,1,0,0.1996,0.2419,1292,1,0.619,8.1,183,0,0,1.459,0
76.11,14,0,0,0.211,0.0427,276,2,-0.684,43.5,86,0,1,5.845,0
515.43,18,3,1,0.2001,0.0967,479,2,-0.719,8.3,133,0,2,2.264,0
305.14,9,6,0,0.109,0.0506,792,2,1.885,48.5,153,0,3,18.697,0
61.57,19,2,1,0.0816,0.0703,1036,5,0.372,20.5,333,0,1,1.811,0
454.71,20,2,0,0.0603,0.0202,686,3,0.195,29.6,95,0,2,0.05,0
174.21,11,0,1,0.19,0.0333,1097,2,1.682,9.5,188,0,2,42.956,0
159.35,20,3,1,0.1921,0.2709,649,2,0.404,28.6,88,0,1,8.993,0
566.6,19,1,0,0.1145,0.0276,677,2,-0.898,41.0,159,0,1,4.68,0
132.73,12,0,1,0.1259,0.1127,790,2,-0.549,6.2,212,0,0,1.939,0
129.58,17,0,1,0.1812,0.2557,361,1,-1.179,15.5,114,0,1,2.582,0
346.96,7,3,1,0.1739,0.1054,340,2,0.782,17.0,70,0,3,3.605,0
428.76,20,2,1,0.1615,0.1598,641,3,1.261,9.2,176,0,2,34.487,0
101.48,12,2,0,0.3195,0.1231,732,1,0.643,34.2,441,0,0,4.254,0
536.2,17,5,1,0.1318,0.0952,950,1,-0.654,10.2,100,0,1,24.04,0
76.21,13,3,1,0.0977,0.1405,833,2,-0.284,11.0,199,1,2,0.809,0
362.19,14,4,1,0.1691,0.1688,979,1,1.061,0.4,258,0,3,5.895,0
274.0,16,0,1,0.4544,0.2774,510,2,0.675,9.0,256,0,0,27.732,0
70.15,11,0,1,0.139,0.2884,692,4,0.645,21.3,240,0,3,8.267,0
147.47,19,2,0,0.1639,0.3574,434,2,-0.301,33.9,260,0,3,0.575,0
50.41,8,4,1,0.2993,0.0244,578,0,-0.46,13.8,81,0,2,8.119,0
112.17,13,3,0,0.1865,0.0961,489,4,1.042,6.6,231,0,2,1.211,0
117.68,17,6,1,0.036,0.1901,338,2,-0.437,23.0,284,0,0,5.0,0
92.48,9,4,1,0.0547,0.0856,324,2,-1.807,22.6,123,0,1,56.421,0
168.97,19,0,1,0.2238,0.1947,1044,1,-0.054,58.3,188,1,1,39.084,0
111.51,9,1,1,0.0925,0.1514,308,2,0.168,8.9,322,0,1,6.231,0
110.61,17,3,1,0.2201,0.2411,681,2,-2.039,6.0,294,0,1,3.64,0
77.57,16,1,1,0.0666,0.2776,666,2,0.127,3.7,303,0,2,5.304,0
30.85,16,4,1,0.0662,0.1361,827,2,-1.743,50.5,174,0,2,3.453,0
3454.61,4,2,1,0.5757,0.5907,40,8,3.051,371.3,5,1,5,0.643,1
123.6,18,1,1,0.1688,0.3297,495,3,-2.098,45.6,55,0,2,5.816,0
129.98,9,4,1,0.236,0.1411,645,1,-1.558,10.3,175,0,2,0.68,0
78.15,16,1,1,0.231,0.2181,874,3,0.204,21.8,213,0,3,28.162,0
762.19,17,4,0,0.2454,0.1034,401,1,-0.467,1.4,144,0,3,3.111,0
105.22,12,2,0,0.1253,0.1985,453,2,0.367,7.1,177,0,0,0.421,0
168.15,19,2,1,0.0697,0.1251,595,3,0.665,4.9,138,0,1,9.163,0
57.03,20,3,0,0.1597,0.0391,1113,1,-0.674,7.5,322,0,1,2.005,0
175.48,12,6,0,0.382,0.0993,1098,3,0.144,9.7,236,0,1,6.065,0
245.74,19,1,1,0.2391,0.2552,908,2,1.42,0.2,275,0,3,6.591,0
108.51,11,0,1,0.1286,0.1165,713,1,0.268,49.8,108,0,2,7.574,0
545.91,14,4,1,0.3164,0.2122,653,2,2.384,13.9,231,0,1,8.454,0
350.97,15,3,1,0.0764,0.2259,692,2,-1.503,9.8,68,0,1,2.684,0
170.44,19,1,1,0.2121,0.1412,604,3,-0.979,27.9,401,0,0,3.846,0
114.78,14,1,1,0.0096,0.1788,727,5,-1.234,12.3,253,0,1,0.564,0
584.56,10,0,1,0.1252,0.2458,579,2,0.015,40.0,267,0,1,0.835,0
143.93,17,4,0,0.1374,0.0741,651,2,-1.406,56.3,82,0,0,38.789,0
58.29,13,3,1,0.0832,0.0244,772,1,-0.156,18.6,163,0,2,0.571,0
187.37,11,2,0,0.0333,0.1524,685,2,-1.044,4.8,240,0,3,12.977,0
115.14,13,1,1,0.2322,0.2523,972,1,0.237,31.4,210,0,1,1.287,0
140.49,13,3,0,0.1083,0.0846,1775,3,0.878,34.9,103,0,1,7.189,0
38.27,11,3,1,0.2388,0.051,784,0,1.738,3.5,103,1,2,10.835,0
191.92,11,4,0,0.1396,0.1951,567,2,0.25,13.7,328,0,2,3.839,0
45.54,17,4,1,0.0062,0.0681,456,4,-0.495,33.7,90,0,2,35.252,0
64.38,10,4,0,0.1183,0.0973,1072,3,0.973,15.6,230,0,1,8.346,0
143.74,10,5,0,0.203,0.0126,958,1,-0.437,4.1,227,0,1,49.488,0
247.78,10,3,1,0.2148,0.357,902,1,1.567,37.4,155,0,1,1.485,0
41.55,10,1,0,0.2504,0.0799,319,3,-0.773,53.0,208,0,1,4.075,0
84.74,19,3,1,0.1717,0.2687,617,1,0.196,17.9,69,0,3,4.702,0
486.66,11,0,0,0.225,0.195,600,0,0.608,30.6,175,0,0,8.245,0
670.88,11,2,1,0.3294,0.0998,970,2,1.124,12.4,237,0,3,11.531,0
73.63,19,1,1,0.2406,0.0996,880,0,1.2,50.3,86,0,1,9.983,0
129.56,19,1,0,0.1376,0.1653,653,1,-1.663,6.3,200,0,2,10.964,0
64.25,15,2,0,0.1169,0.243,882,2,-0.139,49.9,211,0,1,0.076,0
171.48,21,1,0,0.2803,0.1581,604,0,-1.388,11.5,489,0,2,7.213,0
573.15,7,5,0,0.0811,0.1294,1132,3,0.128,59.0,222,0,0,0.463,0
70.14,12,0,0,0.0917,0.1311,347,0,-0.234,35.1,286,0,2,2.894,0
493.04,13,4,0,0.309,0.1098,573,3,-0.999,28.6,218,0,1,9.225,0
34.94,18,6,1,0.08,0.2023,369,1,0.019,16.4,78,0,0,13.571,0
335.75,11,0,0,0.2936,0.2556,1135,1,0.183,16.7,252,0,1,24.293,0
117.24,11,3,1,0.1759,0.1222,959,3,-1.433,13.2,73,0,0,2.295,0
235.32,13,4,1,0.0435,0.241,672,0,0.167,1.3,176,0,1,0.943,0
159.23,18,1,0,0.3131,0.1348,954,2,0.204,29.1,329,0,1,1.938,0
414.92,20,4,1,0.4545,0.1158,868,3,-0.128,1.0,174,0,2,4.717,0
172.88,16,1,1,0.1834,0.2352,889,3,0.645,24.7,133,0,5,13.71,0
166.67,11,4,1,0.2159,0.0873,690,1,0.522,3.6,84,0,1,2.278,0
65.46,10,3,1,0.082,0.0692,501,2,1.861,4.1,243,0,2,6.858,0
157.34,21,4,0,0.3316,0.0581,679,2,-0.992,26.8,99,0,1,25.569,0
37.3,11,1,1,0.1506,0.1526,216,0,-1.051,20.0,163,0,1,19.977,0
117.22,9,4,0,0.1184,0.1891,597,3,-0.389,23.1,476,0,3,22.213,0
78.0,20,2,0,0.0383,0.3779,841,2,-1.311,13.4,253,1,0,4.688,0
661.28,12,2,1,0.0494,0.117,932,1,-1.067,66.8,274,0,0,13.553,0
151.86,12,0,1,0.1084,0.0531,883,2,-0.314,1.0,95,0,0,28.882,0
108.79,19,0,0,0.0748,0.0417,1050,2,-0.204,12.1,211,0,2,24.007,0
101.1,20,4,1,0.2156,0.3699,702,2,-1.131,36.2,165,0,1,6.63,0
136.62,9,5,0,0.3453,0.0885,609,2,1.75,22.4,227,0,3,8.527,0
87.44,18,2,1,0.3106,0.2754,710,1,-0.632,23.0,173,1,2,4.864,0
44.26,8,1,0,0.4747,0.0708,924,3,-0.9,17.2,145,0,1,8.649,0
756.03,21,1,1,0.296,0.0461,926,5,0.218,0.8,58,0,1,22.571,0
203.57,12,4,1,0.1709,0.0655,432,0,1.235,7.2,100,0,0,11.009,0
197.63,18,1,0,0.3353,0.336,487,0,0.552,27.5,111,0,1,8.585,0
112.72,20,5,1,0.268,0.1595,687,4,0.486,17.3,146,0,0,6.408,0
1434.02,13,2,1,0.0551,0.2972,872,2,-0.636,32.6,280,0,1,0.498,0
85.05,21,6,0,0.2776,0.3822,440,0,-1.815,32.1,275,0,4,16.405,0
78.03,20,3,0,0.1667,0.094,528,0,-1.033,31.6,121,0,0,10.123,0
291.22,9,2,1,0.2775,0.3876,1075,1,-0.036,3.9,122,0,1,21.209,0
287.51,18,5,0,0.313,0.0714,665,3,0.979,34.1,318,0,1,1.658,0
159.89,11,0,1,0.0826,0.3221,314,4,-0.091,6.5,99,0,1,16.839,0
257.65,11,3,0,0.1523,0.1156,544,1,-1.407,35.0,198,0,1,5.088,0
69.65,11,3,1,0.3403,0.107,304,3,-0.712,13.7,486,0,3,12.583,0
66.4,19,2,1,0.1009,0.2725,1165,1,0.994,3.0,213,0,2,0.019,0
70.61,19,3,1,0.094,0.0911,715,1,1.582,26.0,113,0,4,5.847,0
152.27,10,3,1,0.2072,0.4682,493,3,0.054,4.3,310,0,3,4.74,0
113.63,19,1,1,0.3724,0.2409,984,1,0.679,3.4,108,0,5,16.375,0
87.13,17,5,0,0.2847,0.0834,757,0,-0.651,12.5,111,0,2,13.712,0
217.07,7,6,0,0.1723,0.1019,618,0,0.337,28.9,254,0,1,9.41,0
393.9,19,0,0,0.1085,0.0699,433,1,-1.047,30.8,58,0,7,43.646,0
78.85,15,6,0,0.0208,0.0996,914,2,0.652,0.6,141,0,0,14.444,0
308.12,13,5,0,0.1112,0.1336,568,1,-0.416,42.9,407,0,1,9.25,0
243.28,16,6,0,0.0906,0.0207,846,3,-0.922,0.7,187,0,0,3.386,0
925.11,10,0,0,0.0509,0.1931,596,2,-1.156,49.5,184,0,2,0.829,0
225.03,15,2,0,0.1196,0.1516,682,2,0.484,34.5,194,0,2,28.196,0
368.75,13,1,0,0.1131,0.1188,826,0,-0.769,13.9,241,0,1,9.857,0
144.26,11,4,0,0.1277,0.0688,206,2,-0.826,22.3,75,0,0,7.912,0
128.1,18,3,1,0.2909,0.1381,281,3,1.524,10.6,234,0,2,29.727,0
622.1,13,3,0,0.2727,0.0579,620,1,0.513,19.4,272,0,3,2.378,0
442.51,20,3,1,0.4334,0.0938,1089,1,1.344,1.1,347,1,3,15.34,0
151.31,17,0,1,0.0827,0.4746,971,3,0.078,30.5,178,0,1,34.843,0
113.62,18,2,0,0.5696,0.4104,998,2,0.108,4.5,64,0,0,2.113,0
65.6,17,3,1,0.3204,0.1052,792,3,-1.141,12.9,397,0,1,2.709,0
497.24,11,0,1,0.1076,0.0634,295,1,0.712,19.2,173,0,0,4.578,0
81.6,12,3,1,0.073,0.2223,739,1,-0.084,23.9,121,1,0,14.029,0
120.39,20,2,1,0.1669,0.0488,597,2,0.048,2.4,276,0,0,0.105,0
135.26,20,0,1,0.2876,0.1317,530,2,1.877,38.3,338,0,2,56.33,0
367.18,17,3,1,0.2732,0.1825,586,0,0.37,4.3,155,0,0,44.055,0
308.06,13,0,0,0.4402,0.2393,372,3,-0.869,23.3,114,0,2,22.335,0
112.47,10,2,0,0.4052,0.1274,779,4,0.297,5.3,70,0,1,6.259,0
83.15,17,3,0,0.2065,0.061,408,3,-0.514,35.4,122,0,2,2.312,0
102.15,17,3,0,0.0508,0.2405,601,2,0.122,40.9,154,0,2,24.263,0
24.12,18,2,1,0.141,0.1564,358,1,-0.703,31.1,282,0,2,5.859,0
281.86,19,1,1,0.2968,0.1592,903,2,0.206,0.3,254,0,0,22.436,0
180.78,19,6,1,0.1319,0.3006,707,1,0.201,12.9,80,1,3,4.601,0
165.38,16,5,1,0.1531,0.224,1154,3,-0.498,24.5,267,0,0,6.714,0
169.75,14,1,1,0.146,0.2621,1000,1,0.166,30.0,241,0,1,8.248,0
165.58,20,3,0,0.1495,0.2092,631,2,0.287,26.3,326,0,3,2.685,0
575.51,18,0,1,0.1229,0.0583,713,3,0.952,2.6,216,0,4,10.512,0
61.28,21,1,1,0.2682,0.3143,581,0,-1.589,54.3,157,0,0,12.507,0
174.76,11,3,1,0.4707,0.1677,769,1,0.383,46.5,189,0,4,25.493,0
492.04,15,4,1,0.3219,0.0775,312,1,-0.217,32.9,418,0,2,1.101,0
41.58,15,3,0,0.1361,0.1159,745,2,-0.344,28.4,119,0,1,1.064,0
196.79,16,2,0,0.408,0.2774,695,2,0.034,1.4,258,0,5,1.354,0
198.66,18,6,0,0.1433,0.1279,1174,2,-0.365,12.8,230,0,0,6.971,0
54.5,18,5,0,0.4895,0.1458,1330,3,-0.024,26.5,75,0,0,18.704,0
126.08,20,5,1,0.3091,0.0064,291,1,-2.016,12.5,120,0,4,5.684,0
90.88,14,4,0,0.4275,0.1424,570,0,1.349,10.7,72,0,2,39.792,0
111.72,10,1,1,0.2715,0.0672,1193,4,0.204,4.6,235,0,0,12.517,0
510.5,17,2,1,0.0671,0.3488,881,1,0.643,6.7,97,0,3,13.535,0
113.59,11,1,0,0.4578,0.1755,381,0,-0.927,27.2,75,0,0,8.629,0
13.52,10,5,0,0.4175,0.119,338,0,0.605,30.6,189,0,4,29.961,0
78.58,21,4,0,0.1902,0.0515,544,2,1.056,27.7,159,0,2,6.515,0
348.54,15,4,1,0.303,0.2099,610,2,-0.765,11.9,132,0,0,15.053,0
266.51,18,1,0,0.2973,0.1022,870,4,1.225,21.2,142,0,2,6.117,0
77.31,19,0,1,0.3322,0.4099,681,6,-1.188,10.6,418,0,1,2.587,0
63.8,18,0,0,0.2061,0.1411,1317,1,-0.113,33.4,259,0,2,17.063,0
106.42,10,0,0,0.1845,0.0284,973,2,0.852,17.1,327,1,1,11.746,0
672.72,21,3,1,0.1315,0.0535,1022,2,-2.054,8.2,40,0,1,9.133,0
143.97,18,2,1,0.3387,0.1736,423,1,-0.68,19.3,508,0,1,1.195,0
276.34,21,0,0,0.0941,0.1937,536,0,0.172,46.1,104,0,1,29.04,0
99.68,8,3,1,0.0898,0.212,782,3,1.057,4.2,157,0,0,5.002,0
363.91,14,5,1,0.2872,0.1139,980,3,-1.486,10.2,308,0,1,7.076,0
113.65,12,2,1,0.1442,0.2463,455,1,1.093,20.3,369,0,3,22.163,0
199.89,11,2,1,0.2659,0.033,764,4,-0.38,3.5,113,0,1,26.475,0
680.19,12,4,0,0.6611,0.545,27,8,4.523,389.2,12,0,4,0.776,1
112.39,18,2,1,0.2373,0.2927,788,0,0.722,8.7,147,0,2,1.41,0
152.23,19,3,0,0.2018,0.1491,917,1,2.211,20.8,270,0,1,6.442,0
177.91,7,5,1,0.4985,0.0448,278,2,1.094,1.6,256,0,1,6.488,0
64.9,11,2,1,0.2089,0.3368,375,2,2.523,66.0,282,1,1,13.262,0
502.13,10,0,0,0.1786,0.0314,748,1,-0.443,28.5,312,0,0,22.195,0
247.05,12,4,0,0.1897,0.0978,1195,3,-0.098,22.2,257,0,0,14.409,0
456.3,8,6,0,0.1183,0.1309,851,3,1.124,39.6,210,0,2,33.94,0
44.85,18,0,1,0.1849,0.1723,1487,1,0.315,21.9,296,0,1,0.401,0
27.34,16,5,1,0.3582,0.4253,1322,2,0.699,2.5,209,0,1,5.22,0
93.48,18,1,0,0.2324,0.2985,905,6,0.601,27.7,108,0,4,71.74,0
497.63,18,0,1,0.247,0.2631,305,2,0.292,2.7,101,0,3,35.744,0
328.33,22,0,0,0.045,0.1461,366,8,0.514,0.3,117,0,1,7.772,0
34.9,11,1,1,0.1478,0.3785,486,1,-0.374,21.6,146,0,0,18.763,0
140.56,20,6,1,0.1089,0.1377,808,1,-0.781,39.7,93,0,1,6.712,0
132.74,18,2,1,0.1377,0.2845,498,0,-1.452,12.4,106,0,1,9.987,0
99.51,15,2,1,0.2412,0.0919,243,3,-0.324,2.5,138,0,2,12.111,0
80.3,12,4,1,0.4863,0.1425,381,5,-0.439,2.9,299,0,3,12.749,0
39.37,12,1,1,0.2141,0.4044,370,1,0.864,26.6,114,0,3,14.24,0
158.4,13,1,1,0.1382,0.2603,224,1,1.09,21.2,146,0,1,0.929,0
105.94,8,6,0,0.3045,0.1024,1040,3,-1.876,36.8,47,0,2,3.303,0
48.45,14,5,0,0.3838,0.1664,304,1,-2.181,20.8,97,0,0,0.419,0
126.02,11,4,0,0.1108,0.1822,1413,1,-1.046,12.4,293,0,1,37.591,0
191.88,13,3,1,0.3055,0.1716,1052,3,-0.143,3.5,288,0,2,11.153,0
41.53,12,3,1,0.1594,0.061,775,1,-0.485,37.5,236,0,2,1.173,0
88.14,13,0,0,0.1935,0.2064,1637,3,-0.096,16.7,87,0,1,6.532,0
78.65,14,3,0,0.2936,0.0602,849,1,-0.935,4.0,93,0,1,1.558,0
604.1,14,2,1,0.2084,0.1385,883,0,-0.383,4.2,160,0,3,0.019,0
140.8,7,2,0,0.2393,0.0578,1341,7,-1.441,15.5,128,0,3,16.387,0
328.63,19,6,1,0.1833,0.0837,615,2,-0.41,48.4,267,0,1,4.315,0
176.18,12,3,1,0.367,0.0657,887,2,1.345,51.5,166,0,0,11.382,0
171.67,12,6,1,0.2289,0.052,408,1,0.346,24.3,101,0,2,8.826,0
142.65,19,3,0,0.1172,0.0959,727,3,-0.799,6.2,23,0,1,45.288,0
208.34,11,0,0,0.2113,0.1643,867,0,0.081,0.2,83,0,1,3.697,0
90.35,12,4,1,0.1911,0.0109,686,0,0.742,36.1,76,0,2,4.558,0
167.34,8,6,1,0.185,0.5202,352,0,-0.016,29.4,257,1,1,25.039,0
34.24,9,5,1,0.6964,0.1111,1765,4,1.658,5.5,344,0,0,13.062,0
17.6,17,1,0,0.2471,0.1368,522,2,0.545,10.5,128,0,1,18.85,0
55.08,20,2,1,0.216,0.2515,736,2,-1.94,2.7,214,0,1,1.824,0
43.9,18,5,1,0.0774,0.1487,231,1,0.713,5.4,228,0,2,0.143,0
98.97,9,4,1,0.5792,0.0766,686,1,-0.706,65.6,447,0,1,7.39,0
156.43,13,0,0,0.1075,0.3268,530,1,0.795,7.4,119,0,0,3.471,0
99.84,17,1,0,0.0911,0.0701,767,4,-1.364,16.3,131,0,0,7.549,0
146.0,19,2,0,0.43,0.0717,747,2,-0.224,18.4,284,0,2,4.156,0
338.85,19,6,1,0.1385,0.0428,394,1,0.535,16.5,161,0,4,29.153,0
209.04,8,3,1,0.3141,0.2163,647,3,-1.016,3.5,254,0,0,14.922,0
89.7,18,4,1,0.2243,0.2711,613,2,-0.784,8.6,288,0,3,8.692,0
248.25,15,0,1,0.1087,0.1872,777,1,0.065,46.6,102,0,2,20.821,0
156.65,21,1,0,0.2809,0.0345,804,2,1.234,5.5,167,0,5,1.309,0
457.42,18,6,1,0.1898,0.0564,417,1,-1.069,10.1,173,0,0,1.871,0
374.65,11,5,1,0.224,0.057,660,1,2.186,22.4,161,0,2,18.775,0
77.66,18,5,0,0.0422,0.1076,780,1,-0.998,15.6,135,0,2,15.8,0
52.15,18,3,1,0.3394,0.2964,523,1,1.496,25.4,167,0,1,16.532,0
44.54,8,4,1,0.4517,0.1131,628,2,-0.45,32.8,158,0,3,1.139,0
59.89,8,4,1,0.3371,0.205,711,1,0.859,10.4,226,0,0,0.609,0
64.62,17,2,0,0.1933,0.2979,526,4,-0.135,43.7,69,0,4,23.805,0
314.16,18,6,0,0.0782,0.0155,952,3,0.439,29.5,58,0,4,14.635,0
63.48,17,0,1,0.2268,0.0139,479,2,-0.269,2.9,253,0,2,11.387,0
350.44,18,4,0,0.1597,0.2235,601,6,0.228,16.6,103,0,2,14.961,0
209.6,11,3,1,0.0475,0.1168,362,2,-1.216,38.5,144,0,1,23.934,0
214.03,15,1,0,0.0286,0.1917,480,0,2.101,29.8,243,1,2,10.557,0
110.86,10,3,1,0.0586,0.1857,535,1,0.074,4.0,87,0,4,19.377,0
113.81,19,3,1,0.1619,0.0935,512,2,1.082,2.6,188,0,1,26.417,0
287.35,19,4,1,0.1096,0.4566,823,3,0.517,26.3,336,0,2,2.793,0
90.43,18,3,1,0.0614,0.1359,805,2,-0.721,38.2,51,0,2,24.145,0
219.16,20,1,0,0.2383,0.0782,1098,1,1.819,5.9,226,0,1,0.204,0
441.97,22,3,1,0.31,0.0813,1031,5,-0.85,13.3,267,0,1,31.556,0
365.85,17,6,0,0.2378,0.0636,1359,3,-1.161,47.4,54,0,3,2.221,0
80.81,20,2,0,0.1103,0.1219,825,0,1.108,30.7,148,0,1,7.626,0
53.07,11,4,1,0.0868,0.1599,626,2,-0.701,12.8,273,0,1,76.799,0
205.6,12,6,1,0.2342,0.0494,1148,1,0.067,54.3,180,1,2,2.894,0
136.13,17,2,1,0.1075,0.1334,1200,1,-1.186,8.8,326,0,1,7.592,0
67.49,16,2,0,0.0298,0.4032,489,3,0.275,8.1,474,0,1,8.954,0
32.51,12,3,1,0.209,0.1749,950,2,0.202,25.7,178,0,1,0.969,0
860.08,18,6,0,0.7262,0.5585,119,5,2.818,424.7,9,1,9,1.402,1
209.09,11,1,0,0.2412,0.1483,866,1,0.391,25.3,175,0,0,1.387,0
68.87,18,3,1,0.2675,0.1254,497,1,-0.376,14.3,61,0,2,12.897,0
63.12,12,1,1,0.1153,0.1925,472,4,0.662,24.6,314,0,1,1.45,0
1081.9,18,1,1,0.4388,0.7111,103,13,1.532,127.7,4,0,6,0.152,1
182.69,18,1,1,0.4413,0.1112,859,2,-0.994,26.0,165,0,1,3.534,0
212.67,18,1,1,0.3237,0.1735,930,2,-0.087,14.0,114,0,3,34.796,0
236.78,10,3,1,0.2361,0.0777,565,3,0.034,3.1,294,1,1,3.185,0
62.75,16,0,1,0.226,0.1002,482,2,-0.106,11.7,55,0,3,0.01,0
118.37,16,4,1,0.3015,0.1493,359,1,0.581,24.9,124,1,1,2.126,0
65.96,20,4,1,0.3558,0.143,418,2,-1.932,23.3,317,0,2,4.378,0
295.52,12,2,1,0.1681,0.2018,538,2,-1.573,32.4,166,0,0,4.758,0
220.84,9,6,1,0.0403,0.0187,539,1,-0.74,24.0,121,0,1,11.404,0
199.56,19,4,1,0.0763,0.1594,660,4,-0.415,4.8,226,0,1,0.739,0
117.92,13,3,1,0.4095,0.1354,301,1,1.488,7.6,327,0,0,34.099,0
435.02,19,0,0,0.1698,0.1979,288,1,0.259,20.1,195,0,2,6.775,0
50.96,14,1,0,0.1592,0.0372,594,2,-0.436,30.8,68,0,2,7.588,0
206.56,19,3,1,0.1938,0.3345,754,1,1.506,5.8,72,0,0,5.909,0
165.23,19,5,1,0.1729,0.0967,281,6,1.613,11.1,269,0,4,4.651,0
193.58,11,1,1,0.1722,0.2103,705,0,0.82,30.8,219,0,1,6.657,0
99.86,16,5,1,0.136,0.3361,622,4,0.794,24.6,336,0,0,16.961,0
450.85,22,0,1,0.2424,0.2358,345,6,0.393,10.3,325,0,1,6.915,0
16.3,19,5,1,0.2087,0.1239,921,1,0.088,8.2,266,0,3,16.212,0
113.37,11,3,1,0.3099,0.0439,290,2,1.916,30.2,223,0,0,16.835,0
129.19,21,6,1,0.2747,0.2618,767,5,0.17,36.7,158,0,2,18.778,0
100.99,17,6,1,0.0198,0.2818,525,3,0.275,3.2,131,0,2,7.255,0
